id_venta,fecha,id_cliente,id_producto,id_sucursal,cantidad,precio_unitario,descuento,costo_unitario,ingreso,costo,margen
791,2024-10-15,C0044,P002,S02,18,1080.0,0.0,689.0,19440.0,12402.0,7038.0
735,2024-10-15,C0039,P022,S05,2,2060.0,0.0,1410.0,4120.0,2820.0,1300.0
3235,2024-10-15,C0170,P030,S05,2,1080.0,0.0,781.0,2160.0,1562.0,598.0
12533,2024-10-15,C0628,P019,S03,6,4075.5,0.05,2704.0,24453.0,16224.0,8229.0
14262,2024-10-15,C0715,P030,S05,6,1080.0,0.0,781.0,6480.0,4686.0,1794.0
790,2024-10-15,C0044,P022,S02,17,2060.0,0.0,1410.0,35020.0,23970.0,11050.0
5505,2024-10-15,C0282,P026,S04,9,1320.5,0.05,855.0,11884.5,7695.0,4189.5
12530,2024-10-15,C0628,P030,S03,8,1080.0,0.0,781.0,8640.0,6248.0,2392.0
12532,2024-10-15,C0628,P015,S03,6,1440.0,0.0,870.0,8640.0,5220.0,3420.0
12531,2024-10-15,C0628,P017,S03,2,1392.77,0.2,1612.0,2785.54,3224.0,-438.46
9500,2024-10-15,C0474,P037,S05,2,3879.0,0.1,3280.0,7758.0,6560.0,1198.0
4215,2024-10-15,C0217,P015,S03,4,1368.0,0.05,870.0,5472.0,3480.0,1992.0
837,2024-10-16,C0044,P001,S04,15,1296.0,0.1,996.0,19440.0,14940.0,4500.0
7336,2024-10-16,C0367,P017,S05,19,1305.72,0.25,1612.0,24808.68,30628.0,-5819.32
1202,2024-10-16,C0062,P006,S04,6,999.0,0.1,761.0,5994.0,4566.0,1428.0
7338,2024-10-16,C0367,P016,S05,7,1920.0,0.0,1436.0,13440.0,10052.0,3388.0
7075,2024-10-16,C0355,P013,S05,6,2160.0,0.0,1355.0,12960.0,8130.0,4830.0
7399,2024-10-16,C0370,P027,S02,5,750.0,0.0,477.0,3750.0,2385.0,1365.0
7074,2024-10-16,C0355,P020,S05,2,2038.77,0.25,2517.0,4077.54,5034.0,-956.46
838,2024-10-16,C0044,P019,S04,25,4290.0,0.0,2704.0,107250.0,67600.0,39650.0
690,2024-10-16,C0036,P022,S03,2,2060.0,0.0,1410.0,4120.0,2820.0,1300.0
7400,2024-10-16,C0370,P024,S02,3,1450.0,0.0,987.0,4350.0,2961.0,1389.0
1199,2024-10-16,C0062,P030,S04,4,1080.0,0.0,781.0,4320.0,3124.0,1196.0
1200,2024-10-16,C0062,P037,S04,12,4310.0,0.0,3280.0,51720.0,39360.0,12360.0
1201,2024-10-16,C0062,P014,S04,10,2490.0,0.0,1475.0,24900.0,14750.0,10150.0
691,2024-10-16,C0036,P009,S03,6,624.67,0.2,723.0,3748.02,4338.0,-589.98
7337,2024-10-16,C0367,P011,S05,13,410.0,0.0,319.0,5330.0,4147.0,1183.0
13374,2024-10-16,C0664,P011,S05,5,389.5,0.05,319.0,1947.5,1595.0,352.5
8901,2024-10-16,C0447,P009,S03,4,624.67,0.2,723.0,2498.68,2892.0,-393.32
11924,2024-10-16,C0589,P037,S05,5,4310.0,0.0,3280.0,21550.0,16400.0,5150.0
13283,2024-10-16,C0658,P037,S04,3,4310.0,0.0,3280.0,12930.0,9840.0,3090.0
8903,2024-10-16,C0447,P014,S03,4,2490.0,0.0,1475.0,9960.0,5900.0,4060.0
8902,2024-10-16,C0447,P010,S03,8,1720.0,0.0,1269.0,13760.0,10152.0,3608.0
1626,2024-10-16,C0087,P027,S04,9,712.5,0.05,477.0,6412.5,4293.0,2119.5
8900,2024-10-16,C0447,P005,S03,6,1145.02,0.1,1178.0,6870.12,7068.0,-197.88
1627,2024-10-16,C0087,P011,S04,12,410.0,0.0,319.0,4920.0,3828.0,1092.0
5065,2024-10-16,C0258,P027,S04,3,750.0,0.0,477.0,2250.0,1431.0,819.0
1437,2024-10-16,C0077,P030,S05,3,1080.0,0.0,781.0,3240.0,2343.0,897.0
5066,2024-10-16,C0258,P014,S04,3,2490.0,0.0,1475.0,7470.0,4425.0,3045.0
11813,2024-10-16,C0585,P034,S04,4,798.0,0.05,540.0,3192.0,2160.0,1032.0
13284,2024-10-16,C0658,P032,S04,1,5700.0,0.0,4253.0,5700.0,4253.0,1447.0
1438,2024-10-16,C0077,P007,S05,5,1420.0,0.0,850.0,7100.0,4250.0,2850.0
11926,2024-10-16,C0589,P022,S05,2,2060.0,0.0,1410.0,4120.0,2820.0,1300.0
1628,2024-10-16,C0087,P022,S04,13,2060.0,0.0,1410.0,26780.0,18330.0,8450.0
11927,2024-10-16,C0589,P028,S05,4,324.0,0.1,222.0,1296.0,888.0,408.0
4890,2024-10-16,C0251,P019,S02,4,4290.0,0.0,2704.0,17160.0,10816.0,6344.0
4891,2024-10-16,C0251,P008,S02,1,1050.0,0.0,682.0,1050.0,682.0,368.0
4892,2024-10-16,C0251,P022,S02,3,1957.0,0.05,1410.0,5871.0,4230.0,1641.0
5064,2024-10-16,C0258,P012,S04,4,1415.5,0.05,920.0,5662.0,3680.0,1982.0
13371,2024-10-16,C0664,P016,S05,1,1824.0,0.05,1436.0,1824.0,1436.0,388.0
13372,2024-10-16,C0664,P030,S05,5,1080.0,0.0,781.0,5400.0,3905.0,1495.0
13373,2024-10-16,C0664,P013,S05,5,2160.0,0.0,1355.0,10800.0,6775.0,4025.0
1439,2024-10-16,C0077,P027,S05,6,750.0,0.0,477.0,4500.0,2862.0,1638.0
11925,2024-10-16,C0589,P026,S05,4,1390.0,0.0,855.0,5560.0,3420.0,2140.0
6092,2024-10-17,C0311,P027,S03,3,750.0,0.0,477.0,2250.0,1431.0,819.0
11619,2024-10-17,C0575,P005,S02,5,954.18,0.25,1178.0,4770.9,5890.0,-1119.1
1530,2024-10-17,C0084,P017,S03,4,1305.72,0.25,1612.0,5222.88,6448.0,-1225.12
9710,2024-10-17,C0487,P027,S03,1,750.0,0.0,477.0,750.0,477.0,273.0
7471,2024-10-17,C0375,P008,S04,1,1050.0,0.0,682.0,1050.0,682.0,368.0
50,2024-10-17,C0005,P037,S05,1,3879.0,0.1,3280.0,3879.0,3280.0,599.0
51,2024-10-17,C0005,P008,S05,2,945.0,0.1,682.0,1890.0,1364.0,526.0
12522,2024-10-17,C0627,P034,S03,2,840.0,0.0,540.0,1680.0,1080.0,600.0
52,2024-10-17,C0005,P022,S05,1,2060.0,0.0,1410.0,2060.0,1410.0,650.0
12443,2024-10-17,C0619,P032,S03,5,5700.0,0.0,4253.0,28500.0,21265.0,7235.0
12444,2024-10-17,C0619,P002,S03,4,1080.0,0.0,689.0,4320.0,2756.0,1564.0
7470,2024-10-17,C0375,P025,S04,1,475.0,0.05,320.0,475.0,320.0,155.0
7468,2024-10-17,C0375,P031,S04,1,2270.5,0.05,1817.0,2270.5,1817.0,453.5
7469,2024-10-17,C0375,P003,S04,1,1390.0,0.0,1072.0,1390.0,1072.0,318.0
12971,2024-10-17,C0641,P011,S04,1,410.0,0.0,319.0,410.0,319.0,91.0
12972,2024-10-17,C0641,P028,S04,3,360.0,0.0,222.0,1080.0,666.0,414.0
54,2024-10-17,C0005,P014,S05,4,2490.0,0.0,1475.0,9960.0,5900.0,4060.0
3825,2024-10-17,C0195,P024,S03,1,1450.0,0.0,987.0,1450.0,987.0,463.0
1529,2024-10-17,C0084,P034,S03,5,840.0,0.0,540.0,4200.0,2700.0,1500.0
9711,2024-10-17,C0487,P022,S03,3,2060.0,0.0,1410.0,6180.0,4230.0,1950.0
6367,2024-10-17,C0322,P005,S05,2,1017.79,0.2,1178.0,2035.58,2356.0,-320.42
6368,2024-10-17,C0322,P032,S05,3,5700.0,0.0,4253.0,17100.0,12759.0,4341.0
9712,2024-10-17,C0487,P002,S03,1,972.0,0.1,689.0,972.0,689.0,283.0
9713,2024-10-17,C0487,P011,S03,1,410.0,0.0,319.0,410.0,319.0,91.0
9714,2024-10-17,C0487,P015,S03,2,1440.0,0.0,870.0,2880.0,1740.0,1140.0
2371,2024-10-17,C0121,P004,S05,2,1230.0,0.0,773.0,2460.0,1546.0,914.0
5516,2024-10-17,C0282,P005,S04,9,1145.02,0.1,1178.0,10305.18,10602.0,-296.82
5517,2024-10-17,C0282,P001,S04,12,1440.0,0.0,996.0,17280.0,11952.0,5328.0
1528,2024-10-17,C0084,P035,S03,4,4950.0,0.0,3093.0,19800.0,12372.0,7428.0
11620,2024-10-17,C0575,P037,S02,1,4310.0,0.0,3280.0,4310.0,3280.0,1030.0
11621,2024-10-17,C0575,P010,S02,5,1634.0,0.05,1269.0,8170.0,6345.0,1825.0
14159,2024-10-17,C0712,P025,S03,3,500.0,0.0,320.0,1500.0,960.0,540.0
14160,2024-10-17,C0712,P017,S03,4,1566.86,0.1,1612.0,6267.44,6448.0,-180.56
12447,2024-10-17,C0619,P019,S03,1,4290.0,0.0,2704.0,4290.0,2704.0,1586.0
12446,2024-10-17,C0619,P028,S03,2,360.0,0.0,222.0,720.0,444.0,276.0
13274,2024-10-17,C0657,P032,S05,3,5700.0,0.0,4253.0,17100.0,12759.0,4341.0
12523,2024-10-17,C0627,P017,S03,2,1566.86,0.1,1612.0,3133.72,3224.0,-90.28
12524,2024-10-17,C0627,P035,S03,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
12445,2024-10-17,C0619,P037,S03,5,4094.5,0.05,3280.0,20472.5,16400.0,4072.5
53,2024-10-17,C0005,P015,S05,4,1296.0,0.1,870.0,5184.0,3480.0,1704.0
6093,2024-10-17,C0311,P019,S03,6,4290.0,0.0,2704.0,25740.0,16224.0,9516.0
3824,2024-10-17,C0195,P019,S03,3,4075.5,0.05,2704.0,12226.5,8112.0,4114.5
9171,2024-10-18,C0455,P025,S01,5,500.0,0.0,320.0,2500.0,1600.0,900.0
12616,2024-10-18,C0629,P027,S03,3,750.0,0.0,477.0,2250.0,1431.0,819.0
12615,2024-10-18,C0629,P030,S03,2,1080.0,0.0,781.0,2160.0,1562.0,598.0
1953,2024-10-18,C0108,P037,S03,7,4310.0,0.0,3280.0,30170.0,22960.0,7210.0
8012,2024-10-18,C0404,P014,S03,3,2490.0,0.0,1475.0,7470.0,4425.0,3045.0
13927,2024-10-18,C0705,P014,S05,1,2490.0,0.0,1475.0,2490.0,1475.0,1015.0
6365,2024-10-18,C0322,P004,S02,4,1168.5,0.05,773.0,4674.0,3092.0,1582.0
13928,2024-10-18,C0705,P035,S05,4,4702.5,0.05,3093.0,18810.0,12372.0,6438.0
13929,2024-10-18,C0705,P012,S05,5,1490.0,0.0,920.0,7450.0,4600.0,2850.0
5844,2024-10-18,C0298,P009,S02,2,624.67,0.2,723.0,1249.34,1446.0,-196.66
9950,2024-10-18,C0498,P011,S04,15,410.0,0.0,319.0,6150.0,4785.0,1365.0
9949,2024-10-18,C0498,P020,S04,15,2174.69,0.2,2517.0,32620.35,37755.0,-5134.65
4624,2024-10-18,C0241,P032,S05,3,5700.0,0.0,4253.0,17100.0,12759.0,4341.0
8013,2024-10-18,C0404,P004,S03,2,1168.5,0.05,773.0,2337.0,1546.0,791.0
4623,2024-10-18,C0241,P030,S05,4,1080.0,0.0,781.0,4320.0,3124.0,1196.0
5518,2024-10-18,C0282,P018,S04,8,1480.0,0.0,1121.0,11840.0,8968.0,2872.0
5519,2024-10-18,C0282,P014,S04,15,2490.0,0.0,1475.0,37350.0,22125.0,15225.0
12715,2024-10-19,C0633,P005,S03,5,1017.79,0.2,1178.0,5088.95,5890.0,-801.05
12714,2024-10-19,C0633,P006,S03,4,1110.0,0.0,761.0,4440.0,3044.0,1396.0
1099,2024-10-19,C0058,P018,S03,2,1480.0,0.0,1121.0,2960.0,2242.0,718.0
12716,2024-10-19,C0633,P024,S03,2,1450.0,0.0,987.0,2900.0,1974.0,926.0
10772,2024-10-19,C0537,P018,S05,4,1480.0,0.0,1121.0,5920.0,4484.0,1436.0
12717,2024-10-19,C0633,P033,S03,4,7900.0,0.0,4926.0,31600.0,19704.0,11896.0
2135,2024-10-19,C0113,P022,S03,4,2060.0,0.0,1410.0,8240.0,5640.0,2600.0
9610,2024-10-19,C0478,P031,S03,3,2390.0,0.0,1817.0,7170.0,5451.0,1719.0
9609,2024-10-19,C0478,P017,S03,1,1392.77,0.2,1612.0,1392.77,1612.0,-219.23
9608,2024-10-19,C0478,P024,S03,5,1305.0,0.1,987.0,6525.0,4935.0,1590.0
5107,2024-10-19,C0260,P025,S05,14,500.0,0.0,320.0,7000.0,4480.0,2520.0
2134,2024-10-19,C0113,P002,S03,6,1026.0,0.05,689.0,6156.0,4134.0,2022.0
2133,2024-10-19,C0113,P037,S03,8,4310.0,0.0,3280.0,34480.0,26240.0,8240.0
3574,2024-10-19,C0185,P035,S03,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
10773,2024-10-19,C0537,P004,S05,3,1230.0,0.0,773.0,3690.0,2319.0,1371.0
1098,2024-10-19,C0058,P031,S03,1,2390.0,0.0,1817.0,2390.0,1817.0,573.0
10672,2024-10-19,C0532,P014,S03,4,2490.0,0.0,1475.0,9960.0,5900.0,4060.0
7600,2024-10-19,C0379,P034,S02,16,840.0,0.0,540.0,13440.0,8640.0,4800.0
2926,2024-10-19,C0155,P010,S03,3,1548.0,0.1,1269.0,4644.0,3807.0,837.0
14101,2024-10-19,C0709,P004,S01,2,1230.0,0.0,773.0,2460.0,1546.0,914.0
12620,2024-10-19,C0630,P019,S05,2,4290.0,0.0,2704.0,8580.0,5408.0,3172.0
2925,2024-10-19,C0155,P020,S03,5,2174.69,0.2,2517.0,10873.45,12585.0,-1711.55
7596,2024-10-19,C0379,P014,S02,19,2490.0,0.0,1475.0,47310.0,28025.0,19285.0
7597,2024-10-19,C0379,P002,S02,17,1026.0,0.05,689.0,17442.0,11713.0,5729.0
7599,2024-10-19,C0379,P019,S02,14,4290.0,0.0,2704.0,60060.0,37856.0,22204.0
8990,2024-10-19,C0449,P025,S01,14,450.0,0.1,320.0,6300.0,4480.0,1820.0
7598,2024-10-19,C0379,P008,S02,18,1050.0,0.0,682.0,18900.0,12276.0,6624.0
9568,2024-10-20,C0477,P004,S04,4,1230.0,0.0,773.0,4920.0,3092.0,1828.0
10272,2024-10-20,C0511,P037,S03,8,4310.0,0.0,3280.0,34480.0,26240.0,8240.0
6124,2024-10-20,C0312,P006,S03,2,1110.0,0.0,761.0,2220.0,1522.0,698.0
6125,2024-10-20,C0312,P025,S03,5,500.0,0.0,320.0,2500.0,1600.0,900.0
6126,2024-10-20,C0312,P020,S03,1,2174.69,0.2,2517.0,2174.69,2517.0,-342.31
9567,2024-10-20,C0477,P022,S04,7,2060.0,0.0,1410.0,14420.0,9870.0,4550.0
9566,2024-10-20,C0477,P018,S04,10,1480.0,0.0,1121.0,14800.0,11210.0,3590.0
9125,2024-10-20,C0451,P037,S02,15,4310.0,0.0,3280.0,64650.0,49200.0,15450.0
6509,2024-10-20,C0331,P033,S05,3,7110.0,0.1,4926.0,21330.0,14778.0,6552.0
12681,2024-10-20,C0631,P004,S03,8,1230.0,0.0,773.0,9840.0,6184.0,3656.0
12680,2024-10-20,C0631,P028,S03,6,360.0,0.0,222.0,2160.0,1332.0,828.0
14639,2024-10-20,C0738,P030,S05,2,1026.0,0.05,781.0,2052.0,1562.0,490.0
12679,2024-10-20,C0631,P031,S03,23,2390.0,0.0,1817.0,54970.0,41791.0,13179.0
14640,2024-10-20,C0738,P031,S05,5,2390.0,0.0,1817.0,11950.0,9085.0,2865.0
49,2024-10-20,C0004,P019,S03,2,4290.0,0.0,2704.0,8580.0,5408.0,3172.0
3405,2024-10-21,C0175,P006,S03,2,1110.0,0.0,761.0,2220.0,1522.0,698.0
1205,2024-10-21,C0062,P011,S02,3,410.0,0.0,319.0,1230.0,957.0,273.0
9964,2024-10-21,C0499,P011,S04,4,410.0,0.0,319.0,1640.0,1276.0,364.0
9963,2024-10-21,C0499,P020,S04,8,2174.69,0.2,2517.0,17397.52,20136.0,-2738.48
13628,2024-10-21,C0684,P028,S03,2,324.0,0.1,222.0,648.0,444.0,204.0
6326,2024-10-21,C0319,P035,S04,4,4950.0,0.0,3093.0,19800.0,12372.0,7428.0
6325,2024-10-21,C0319,P005,S04,3,1145.02,0.1,1178.0,3435.06,3534.0,-98.94
2305,2024-10-21,C0118,P032,S05,5,5700.0,0.0,4253.0,28500.0,21265.0,7235.0
13626,2024-10-21,C0684,P015,S03,1,1440.0,0.0,870.0,1440.0,870.0,570.0
9898,2024-10-21,C0497,P024,S04,1,1450.0,0.0,987.0,1450.0,987.0,463.0
2306,2024-10-21,C0118,P010,S05,13,1634.0,0.05,1269.0,21242.0,16497.0,4745.0
2307,2024-10-21,C0118,P018,S05,8,1480.0,0.0,1121.0,11840.0,8968.0,2872.0
13651,2024-10-21,C0689,P005,S04,3,1145.02,0.1,1178.0,3435.06,3534.0,-98.94
13627,2024-10-21,C0684,P006,S03,1,1110.0,0.0,761.0,1110.0,761.0,349.0
1206,2024-10-21,C0062,P033,S02,10,7900.0,0.0,4926.0,79000.0,49260.0,29740.0
1602,2024-10-21,C0086,P034,S03,4,840.0,0.0,540.0,3360.0,2160.0,1200.0
13629,2024-10-21,C0684,P027,S03,3,750.0,0.0,477.0,2250.0,1431.0,819.0
3406,2024-10-21,C0175,P034,S03,8,798.0,0.05,540.0,6384.0,4320.0,2064.0
9770,2024-10-21,C0491,P033,S01,7,7505.0,0.05,4926.0,52535.0,34482.0,18053.0
9771,2024-10-21,C0491,P019,S01,10,4290.0,0.0,2704.0,42900.0,27040.0,15860.0
4139,2024-10-21,C0215,P026,S02,3,1390.0,0.0,855.0,4170.0,2565.0,1605.0
4138,2024-10-21,C0215,P013,S02,4,1944.0,0.1,1355.0,7776.0,5420.0,2356.0
1601,2024-10-21,C0086,P030,S03,2,1080.0,0.0,781.0,2160.0,1562.0,598.0
9769,2024-10-21,C0491,P024,S01,7,1450.0,0.0,987.0,10150.0,6909.0,3241.0
11080,2024-10-21,C0550,P025,S03,3,500.0,0.0,320.0,1500.0,960.0,540.0
9965,2024-10-21,C0499,P002,S04,3,972.0,0.1,689.0,2916.0,2067.0,849.0
13650,2024-10-21,C0689,P037,S04,1,4310.0,0.0,3280.0,4310.0,3280.0,1030.0
12924,2024-10-22,C0640,P002,S04,3,1080.0,0.0,689.0,3240.0,2067.0,1173.0
5876,2024-10-22,C0300,P007,S05,4,1420.0,0.0,850.0,5680.0,3400.0,2280.0
20,2024-10-22,C0002,P007,S03,3,1420.0,0.0,850.0,4260.0,2550.0,1710.0
13023,2024-10-22,C0641,P035,S04,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
19,2024-10-22,C0002,P015,S03,1,1440.0,0.0,870.0,1440.0,870.0,570.0
12920,2024-10-22,C0640,P022,S04,3,2060.0,0.0,1410.0,6180.0,4230.0,1950.0
5125,2024-10-22,C0260,P033,S03,24,7900.0,0.0,4926.0,189600.0,118224.0,71376.0
12925,2024-10-22,C0640,P008,S04,4,997.5,0.05,682.0,3990.0,2728.0,1262.0
5610,2024-10-22,C0286,P002,S04,1,1080.0,0.0,689.0,1080.0,689.0,391.0
5878,2024-10-22,C0300,P032,S05,4,5130.0,0.1,4253.0,20520.0,17012.0,3508.0
1790,2024-10-22,C0096,P002,S02,1,1080.0,0.0,689.0,1080.0,689.0,391.0
1791,2024-10-22,C0096,P022,S02,5,2060.0,0.0,1410.0,10300.0,7050.0,3250.0
12919,2024-10-22,C0640,P002,S04,1,1026.0,0.05,689.0,1026.0,689.0,337.0
11166,2024-10-22,C0554,P012,S03,15,1490.0,0.0,920.0,22350.0,13800.0,8550.0
11165,2024-10-22,C0554,P025,S03,24,475.0,0.05,320.0,11400.0,7680.0,3720.0
13236,2024-10-22,C0657,P012,S05,4,1490.0,0.0,920.0,5960.0,3680.0,2280.0
13235,2024-10-22,C0657,P031,S05,2,2390.0,0.0,1817.0,4780.0,3634.0,1146.0
11164,2024-10-22,C0554,P026,S03,14,1390.0,0.0,855.0,19460.0,11970.0,7490.0
5875,2024-10-22,C0300,P005,S05,1,1081.4,0.15,1178.0,1081.4,1178.0,-96.6
13234,2024-10-22,C0657,P014,S05,5,2241.0,0.1,1475.0,11205.0,7375.0,3830.0
5877,2024-10-22,C0300,P028,S05,3,360.0,0.0,222.0,1080.0,666.0,414.0
5609,2024-10-22,C0286,P026,S04,1,1390.0,0.0,855.0,1390.0,855.0,535.0
946,2024-10-22,C0051,P013,S05,2,1944.0,0.1,1355.0,3888.0,2710.0,1178.0
3965,2024-10-23,C0204,P006,S05,4,1110.0,0.0,761.0,4440.0,3044.0,1396.0
11394,2024-10-23,C0564,P004,S03,4,1230.0,0.0,773.0,4920.0,3092.0,1828.0
1963,2024-10-23,C0108,P022,S03,16,2060.0,0.0,1410.0,32960.0,22560.0,10400.0
1962,2024-10-23,C0108,P012,S03,16,1490.0,0.0,920.0,23840.0,14720.0,9120.0
12428,2024-10-23,C0618,P035,S04,2,4702.5,0.05,3093.0,9405.0,6186.0,3219.0
1961,2024-10-23,C0108,P005,S03,13,1145.02,0.1,1178.0,14885.26,15314.0,-428.74
14382,2024-10-23,C0728,P031,S03,2,2390.0,0.0,1817.0,4780.0,3634.0,1146.0
14381,2024-10-23,C0728,P016,S03,2,1920.0,0.0,1436.0,3840.0,2872.0,968.0
12429,2024-10-23,C0618,P019,S04,5,4075.5,0.05,2704.0,20377.5,13520.0,6857.5
14380,2024-10-23,C0728,P006,S03,3,1110.0,0.0,761.0,3330.0,2283.0,1047.0
12430,2024-10-23,C0618,P027,S04,2,750.0,0.0,477.0,1500.0,954.0,546.0
12779,2024-10-23,C0634,P035,S04,10,4950.0,0.0,3093.0,49500.0,30930.0,18570.0
12778,2024-10-23,C0634,P011,S04,8,410.0,0.0,319.0,3280.0,2552.0,728.0
2453,2024-10-23,C0127,P008,S04,2,1050.0,0.0,682.0,2100.0,1364.0,736.0
2380,2024-10-23,C0122,P007,S05,3,1420.0,0.0,850.0,4260.0,2550.0,1710.0
12625,2024-10-23,C0630,P019,S05,8,4075.5,0.05,2704.0,32604.0,21632.0,10972.0
15110,2024-10-23,C0765,P012,S03,8,1490.0,0.0,920.0,11920.0,7360.0,4560.0
2377,2024-10-23,C0122,P028,S05,5,342.0,0.05,222.0,1710.0,1110.0,600.0
12624,2024-10-23,C0630,P008,S05,2,997.5,0.05,682.0,1995.0,1364.0,631.0
12261,2024-10-23,C0606,P019,S02,1,4290.0,0.0,2704.0,4290.0,2704.0,1586.0
10106,2024-10-23,C0504,P002,S05,22,1080.0,0.0,689.0,23760.0,15158.0,8602.0
3221,2024-10-23,C0170,P026,S05,2,1390.0,0.0,855.0,2780.0,1710.0,1070.0
10107,2024-10-23,C0504,P010,S05,21,1720.0,0.0,1269.0,36120.0,26649.0,9471.0
2378,2024-10-23,C0122,P001,S05,3,1440.0,0.0,996.0,4320.0,2988.0,1332.0
10535,2024-10-23,C0523,P018,S01,4,1332.0,0.1,1121.0,5328.0,4484.0,844.0
3220,2024-10-23,C0170,P032,S05,5,5700.0,0.0,4253.0,28500.0,21265.0,7235.0
2379,2024-10-23,C0122,P004,S05,4,1168.5,0.05,773.0,4674.0,3092.0,1582.0
12262,2024-10-23,C0606,P013,S02,2,2160.0,0.0,1355.0,4320.0,2710.0,1610.0
15109,2024-10-23,C0765,P035,S03,12,4455.0,0.1,3093.0,53460.0,37116.0,16344.0
12263,2024-10-23,C0606,P034,S02,1,840.0,0.0,540.0,840.0,540.0,300.0
3219,2024-10-23,C0170,P009,S05,2,663.71,0.15,723.0,1327.42,1446.0,-118.58
11395,2024-10-23,C0564,P001,S03,7,1440.0,0.0,996.0,10080.0,6972.0,3108.0
11396,2024-10-23,C0564,P024,S03,8,1377.5,0.05,987.0,11020.0,7896.0,3124.0
3966,2024-10-23,C0204,P027,S05,2,750.0,0.0,477.0,1500.0,954.0,546.0
15108,2024-10-23,C0765,P028,S03,14,360.0,0.0,222.0,5040.0,3108.0,1932.0
13323,2024-10-23,C0659,P012,S05,1,1490.0,0.0,920.0,1490.0,920.0,570.0
13324,2024-10-23,C0659,P004,S05,1,1230.0,0.0,773.0,1230.0,773.0,457.0
13321,2024-10-23,C0659,P035,S05,4,4455.0,0.1,3093.0,17820.0,12372.0,5448.0
2454,2024-10-23,C0127,P004,S04,1,1168.5,0.05,773.0,1168.5,773.0,395.5
2452,2024-10-23,C0127,P005,S04,1,954.18,0.25,1178.0,954.18,1178.0,-223.82
13322,2024-10-23,C0659,P019,S05,2,3861.0,0.1,2704.0,7722.0,5408.0,2314.0
4433,2024-10-24,C0233,P011,S03,11,410.0,0.0,319.0,4510.0,3509.0,1001.0
12465,2024-10-24,C0621,P005,S04,1,954.18,0.25,1178.0,954.18,1178.0,-223.82
4434,2024-10-24,C0233,P010,S03,23,1720.0,0.0,1269.0,39560.0,29187.0,10373.0
8224,2024-10-24,C0415,P018,S05,1,1480.0,0.0,1121.0,1480.0,1121.0,359.0
13509,2024-10-24,C0673,P002,S03,3,1080.0,0.0,689.0,3240.0,2067.0,1173.0
12466,2024-10-24,C0621,P020,S04,1,2446.52,0.1,2517.0,2446.52,2517.0,-70.48
13508,2024-10-24,C0673,P035,S03,1,4950.0,0.0,3093.0,4950.0,3093.0,1857.0
12763,2024-10-24,C0634,P032,S02,15,5700.0,0.0,4253.0,85500.0,63795.0,21705.0
8222,2024-10-24,C0415,P013,S05,3,1944.0,0.1,1355.0,5832.0,4065.0,1767.0
14377,2024-10-24,C0728,P017,S01,3,1566.86,0.1,1612.0,4700.58,4836.0,-135.42
55,2024-10-24,C0005,P019,S05,5,4290.0,0.0,2704.0,21450.0,13520.0,7930.0
12764,2024-10-24,C0634,P001,S02,10,1368.0,0.05,996.0,13680.0,9960.0,3720.0
8223,2024-10-24,C0415,P020,S05,1,2038.77,0.25,2517.0,2038.77,2517.0,-478.23
13507,2024-10-24,C0673,P028,S03,4,342.0,0.05,222.0,1368.0,888.0,480.0
12468,2024-10-24,C0621,P014,S04,1,2490.0,0.0,1475.0,2490.0,1475.0,1015.0
12467,2024-10-24,C0621,P024,S04,1,1450.0,0.0,987.0,1450.0,987.0,463.0
12464,2024-10-24,C0621,P016,S04,1,1920.0,0.0,1436.0,1920.0,1436.0,484.0
13506,2024-10-24,C0673,P031,S03,4,2390.0,0.0,1817.0,9560.0,7268.0,2292.0
11002,2024-10-25,C0549,P008,S04,3,1050.0,0.0,682.0,3150.0,2046.0,1104.0
5511,2024-10-25,C0282,P037,S04,13,4310.0,0.0,3280.0,56030.0,42640.0,13390.0
10617,2024-10-25,C0528,P001,S02,23,1440.0,0.0,996.0,33120.0,22908.0,10212.0
3114,2024-10-25,C0166,P011,S05,1,410.0,0.0,319.0,410.0,319.0,91.0
14493,2024-10-25,C0735,P035,S05,3,4455.0,0.1,3093.0,13365.0,9279.0,4086.0
3113,2024-10-25,C0166,P027,S05,2,750.0,0.0,477.0,1500.0,954.0,546.0
5512,2024-10-25,C0282,P001,S04,6,1440.0,0.0,996.0,8640.0,5976.0,2664.0
11001,2024-10-25,C0549,P005,S04,3,1145.02,0.1,1178.0,3435.06,3534.0,-98.94
7786,2024-10-25,C0388,P002,S05,3,1080.0,0.0,689.0,3240.0,2067.0,1173.0
7785,2024-10-25,C0388,P026,S05,1,1390.0,0.0,855.0,1390.0,855.0,535.0
14150,2024-10-25,C0712,P024,S03,5,1450.0,0.0,987.0,7250.0,4935.0,2315.0
14149,2024-10-25,C0712,P001,S03,4,1440.0,0.0,996.0,5760.0,3984.0,1776.0
13634,2024-10-25,C0686,P027,S02,2,712.5,0.05,477.0,1425.0,954.0,471.0
7038,2024-10-25,C0355,P011,S01,8,410.0,0.0,319.0,3280.0,2552.0,728.0
6484,2024-10-25,C0330,P009,S03,5,624.67,0.2,723.0,3123.35,3615.0,-491.65
